#F f1f2_BrennanCowan.dat
#C This file has been created using brennan2dabax2 fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/expg/subgroups/theory/DABAX/dabax.html
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#U3W Sheet_f1f2
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD
#UD The scattering factor values in this file have been calculated
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account
#UD for the effects of neighboring atoms, which can be
#UD critical near an absorption edge.
#UD
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://chevax.slac.stanford.edu/bren/absorb/absorb.tar.
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD
#UD The data in this file a wide grid of 520 energy points in
#UD a logarithmic scale, which can be calculated from:
#UD Cte = log10(1.0D4/30.)/300.
#UD Energy(i) = 30.*10.**((i-1)*Cte), 0<i<521
#UD plus a fine step grid close to the edge (the same as used in
#UD the DABAX file f1f2_sasaki.dat). Data are available for
#UD elements with Z in the range from 3 to 92.
#UD
#S  3 Li
#UF1ADD  3.0
#N 7
#L  PhotonEnergy[eV]  f1  f2
 0.6417E+05  0.2792E-04  0.2566E-05
 0.6542E+05  0.2689E-04  0.2451E-05
 0.6670E+05  0.2590E-04  0.2341E-05
 0.6801E+05  0.2495E-04  0.2235E-05
 0.6934E+05  0.2403E-04  0.2135E-05
 0.7069E+05  0.2314E-04  0.2039E-05
 0.7207E+05  0.2229E-04  0.1947E-05
 0.7348E+05  0.2147E-04  0.1859E-05
 0.7492E+05  0.2067E-04  0.1775E-05
 0.7638E+05  0.1991E-04  0.1695E-05
 0.7788E+05  0.1917E-04  0.1619E-05
 0.7940E+05  0.1846E-04  0.1546E-05
 0.8095E+05  0.1778E-04  0.1476E-05
 0.8254E+05  0.1712E-04  0.1409E-05
 0.8415E+05  0.1649E-04  0.1346E-05
 0.8580E+05  0.1588E-04  0.1285E-05
 0.8747E+05  0.1529E-04  0.1227E-05
 0.8918E+05  0.1472E-04  0.1171E-05
 0.9093E+05  0.1418E-04  0.1118E-05
 0.9271E+05  0.1365E-04  0.1067E-05
 0.9452E+05  0.1314E-04  0.1019E-05
 0.9637E+05  0.1266E-04  0.9728E-06
 0.9825E+05  0.1219E-04  0.9287E-06
 0.1002E+06  0.1173E-04  0.8865E-06
 0.1021E+06  0.1130E-04  0.8463E-06
 0.1041E+06  0.1088E-04  0.8078E-06
 0.1062E+06  0.1047E-04  0.7711E-06
 0.1082E+06  0.1008E-04  0.7360E-06
 0.1104E+06  0.9706E-05  0.7025E-06
 0.1125E+06  0.9344E-05  0.6705E-06
 0.1147E+06  0.8996E-05  0.6400E-06
 0.1170E+06  0.8661E-05  0.6108E-06
 0.1192E+06  0.8338E-05  0.5830E-06
 0.1216E+06  0.8027E-05  0.5564E-06
 0.1240E+06  0.7727E-05  0.5310E-06
 0.1264E+06  0.7438E-05  0.5068E-06
 0.1288E+06  0.7161E-05  0.4836E-06
 0.1314E+06  0.6893E-05  0.4615E-06
 0.1339E+06  0.6635E-05  0.4404E-06
 0.1366E+06  0.6387E-05  0.4203E-06
 0.1392E+06  0.6148E-05  0.4010E-06
 0.1419E+06  0.5918E-05  0.3827E-06
 0.1447E+06  0.5697E-05  0.3652E-06
 0.1475E+06  0.5484E-05  0.3484E-06
 0.1504E+06  0.5278E-05  0.3324E-06
 0.1534E+06  0.5081E-05  0.3172E-06
 0.1564E+06  0.4890E-05  0.3026E-06
 0.1594E+06  0.4707E-05  0.2887E-06
 0.1625E+06  0.4530E-05  0.2755E-06
 0.1657E+06  0.4361E-05  0.2628E-06
 0.1690E+06  0.4197E-05  0.2507E-06
 0.1723E+06  0.4039E-05  0.2392E-06
 0.1756E+06  0.3888E-05  0.2282E-06
 0.1791E+06  0.3742E-05  0.2177E-06
 0.1826E+06  0.3601E-05  0.2077E-06
 0.1861E+06  0.3466E-05  0.1981E-06
 0.1898E+06  0.3336E-05  0.1890E-06
 0.1935E+06  0.3211E-05  0.1802E-06
 0.1973E+06  0.3090E-05  0.1719E-06
 0.2011E+06  0.2974E-05  0.1640E-06
 0.2051E+06  0.2862E-05  0.1564E-06
 0.2091E+06  0.2754E-05  0.1492E-06
 0.2132E+06  0.2651E-05  0.1423E-06
 0.2173E+06  0.2551E-05  0.1357E-06
 0.2216E+06  0.2455E-05  0.1294E-06
 0.2259E+06  0.2362E-05  0.1234E-06
 0.2303E+06  0.2273E-05  0.1177E-06
 0.2348E+06  0.2188E-05  0.1123E-06
 0.2394E+06  0.2105E-05  0.1071E-06
 0.2441E+06  0.2026E-05  0.1021E-06
 0.2489E+06  0.1950E-05  0.9736E-07
 0.2537E+06  0.1876E-05  0.9284E-07
 0.2587E+06  0.1806E-05  0.8853E-07
 0.2638E+06  0.1737E-05  0.8442E-07
 0.2689E+06  0.1672E-05  0.8050E-07
 0.2742E+06  0.1609E-05  0.7675E-07
 0.2795E+06  0.1548E-05  0.7318E-07
 0.2850E+06  0.1490E-05  0.6978E-07
 0.2906E+06  0.1434E-05  0.6653E-07
 0.2963E+06  0.1379E-05  0.6343E-07
 0.3021E+06  0.1327E-05  0.6047E-07
 0.3080E+06  0.1277E-05  0.5765E-07
 0.3140E+06  0.1229E-05  0.5496E-07
 0.3201E+06  0.1183E-05  0.5240E-07
 0.3264E+06  0.1138E-05  0.4995E-07
 0.3328E+06  0.1095E-05  0.4762E-07
 0.3393E+06  0.1054E-05  0.4539E-07
 0.3459E+06  0.1014E-05  0.4327E-07
 0.3527E+06  0.9755E-06  0.4125E-07
 0.3596E+06  0.9386E-06  0.3932E-07
 0.3666E+06  0.9031E-06  0.3748E-07
 0.3738E+06  0.8690E-06  0.3572E-07
 0.3811E+06  0.8361E-06  0.3405E-07
 0.3885E+06  0.8045E-06  0.3245E-07
 0.3961E+06  0.7741E-06  0.3093E-07
 0.4039E+06  0.7448E-06  0.2948E-07
 0.4118E+06  0.7166E-06  0.2810E-07
 0.4198E+06  0.6895E-06  0.2678E-07
